fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,responsable,fuente,comentario,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-11-13,C014,110107,43,5.375,415450,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,C016,110114,45,11.25,839260,Grandes superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C001,900101,71,5.68,530010,GS,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-13,Plaza Hogar,110110,24,8.64,615330,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,C002,110103,50,7.5,540030,Grandes Superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C016,110112,82,8.2,423860,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-13,SuperAhorro,110114,45,11.25,812820,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,HIPER MAX NACIONAL,110101,70,10.5,763780,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C001,120103,87,17.4,652990,Grandes superficies,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-13,C014,190103,5,3.0,157810,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-13,C001,110105,74,11.1,801750,Grandes superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C002,110101,50,7.5,542250,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,Canasta Familiar SAS,190101,4,1.6,78090,Grandes Superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-13,C001,110107,64,8.0,638220,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,C014,110103,55,8.25,596310,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C003,110115,43,10.75,805540,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-11-13,C003,190101,3,1.2,58910,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-13,Plaza Hogar,130103,85,24.48,536700,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-13,Maxi Compra Caribe,110103,55,8.25,594020,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,Plaza Hogar,120103,78,15.6,604230,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-13,C016,110113,36,9.0,420410,Grandes superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-13,C016,110102,45,6.75,489660,Grandes superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,MaxiCompra Caribe,190103,4,2.4,126380,GS,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-13,C002,900104,64,5.12,440840,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-13,C002,300102,57,13.11,407790,Grandes superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-13,C001,130103,123,35.424,751220,GS,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-13,C001,900103,90,7.2,727760,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-13,HiperMax Nal,110103,80,12.0,872470,GS,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C003,130103,80,23.04,498070,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-13,C002,130101,87,13.05,368780,GS,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-13,C014,110105,43,6.45,476950,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C003,110110,30,10.8,769770,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,Plaza Hogar,110101,51,7.65,553970,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-14,Cadena 1,110112,120,12.0,594220,Hard discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-14,PuntoMenos Caribe,130104,81,12.15,348450,Discounters,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,C005,120101,186,46.5,1332870,Hard discount,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-14,PUNTOMENOS CARIBE,900102,60,4.8,427780,Hard discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-14,C017,300101,3,0.69,21120,Ecommerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-14,C005,120104,98,19.6,579760,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-14,C004,120101,163,40.75,1173710,Hard discount,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-14,PrecioListo,130101,323,48.45,1311260,Hard Discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,C006,110113,57,14.25,645410,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-14,PUNTOMENOS CARIBE,300102,58,13.34,400440,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-14,Descuento Ya,130101,378,56.7,1564700,Hard discount,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,Cadena Uno,900102,85,6.8,598340,Hard discount,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-14,RapiExpress,900102,3,0.24,22690,E-commerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-14,Punto Menos Caribe,130103,113,32.544,663790,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,C017,130101,3,0.45,13210,Ecommerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,CADENA 1,120101,144,36.0,1061880,Discounters,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-14,Precio Listo,300102,86,,598220,Discounters,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-14,C004,130103,233,67.104,1403320,Hard discount,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-14,Rapi Express,110108,4,0.6,48230,E-commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-14,C005,900102,94,7.52,679620,Hard discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-15,Abarrotes del Norte,900101,10,0.8,77710,Tradicional,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C015,Abarrotes Norte,alias_especifico,100.0,Tradicional Modernizado,Caribe,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-15,C015,120101,21,5.25,162930,Tradicional Modernizado,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-15,C015,120103,15,3.0,114390,Tradicional mod.,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-17,C014,190103,5,3.0,159600,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-17,MAXICOMPRA CARIBE,300102,54,,386610,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-17,C014,110106,43,5.375,417420,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-17,Maxi Compra Caribe,300101,55,12.65,375180,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-17,C003,190102,8,4.0,182080,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,False
2025-11-17,PLAZA HOGAR,190101,6,2.4,116580,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-17,C014,300101,70,16.1,477850,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-17,C001,190103,5,3.0,154750,GS,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-17,C014,900102,53,4.24,385870,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-17,C003,900101,57,4.56,429460,GS,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-17,HiperMax Nacional,300101,95,21.85,657150,GS,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-17,C014,190102,4,2.0,92040,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,False
2025-11-17,C003,900102,75,6.0,555470,GS,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
